"WSEI_SAMPLE_ID","WSEI_LATITUDE","WSEI_LONGITUDE","WSEI_PRIMARY_CONTACT","WSEI_SECONDARY_CONTACT","WSEI_WATER_CLARITY","WSEI_SUSPENDED_PHYTOPLANKTON","WSEI_PERIPHYTON","WSEI_MACROPHYTE","WSEI_ODOR","WSEI_TRASH","WSEI_DISCHARGE_PIPE","WSEI_PRIMARY_VARIABLE","WSEI_CURRENT_WEATHER","WSEI_PREV_WEATHER","WSEI_EPIFAUNAL_COVER","WSEI_EMBEDDEDNESPOOLING","WSEI_VELOCITY_DEPTH_REGIME","WSEI_SEDIMENT_DEPOSITION","WSEI_FLOW_STATUS","WSEI_CHANNEL_ALTERATION","WSEI_RIFFLE_BEND_FREQUENCY","WSEI_LEFT_BANK_STABILITY","WSEI_RIGHT_BANK_STABILITY","WSEI_LEFT_BANK_VEG","WSEI_RIGHT_BANK_VEG","WSEI_LEFT_BANK_VEG_ZONE","WSEI_RIGHT_BANK_VEG_ZONE","WSEI_COLLECTION_DATE","WSEI_USER_NOTES"
"43.355_-75.5875_20150916",43.355,-75.5875,"a","a",0,0,0,0,0,0,2,"","sun","sun","a","a","a","a","b","a","a","a","a","a","a","b","b","9/16/2015","road ditches"
"43.3552_-73.5967_20180801",43.3552,-73.5967,"f","f",0,0,0,0,0,0,0,"","rain","rain","b","a","a","a","b","a","a","b","b","a","a","a","a","8/1/2018",""
"43.3555_-73.7072_20190706",43.3555,-73.7072,"e","c",3,3,3,3,1,1,1,"","rain","sun","c","a","b","c","a","a","c","b","b","a","a","b","b","7/6/2019",""
"43.358_-73.684_20190705",43.358,-73.684,"e","d",3,3,3,2,1,1,2,"","sun","sun","c","b","c","b","a","c","c","b","b","b","b","c","c","7/5/2019",""
"43.3627_-73.7138_20190804",43.3627,-73.7138,"d","c",2,3,3,3,2,5,2,"trash","clouds","clouds","a","a","a","b","a","a","a","b","b","a","a","b","b","8/4/2019",""
"43.3644_-73.6863_20190807",43.3644,-73.6863,"e","d",4,4,4,4,4,6,8,"trash discharge pipes","clouds","clouds","c","b","c","b","b","b","b","b","b","b","b","c","c","8/7/2019",""
"43.3651_-75.6864_20160821",43.3651,-75.6864,"c","d",1,4,3,5,0,0,0,"","rain","rain","a","b","a","b","a","b","a","b","a","a","a","b","b","8/21/2016",""
"43.3654_-73.6866_20190630",43.3654,-73.6866,"b","b",5,4,9,3,1,1,1,"phytoplankton","clouds","rain","a","a","a","a","a","a","a","c","c","b","b","c","c","6/30/2019",""
"43.3671_-73.6913_20190707",43.3671,-73.6913,"d","d",5,4,4,5,3,3,4,"water clarity odor trash","sun","sun","c","b","a","b","a","c","a","a","a","a","a","b","b","7/7/2019",""
"43.3721_-73.6771_20190720",43.3721,-73.6771,"e","e",6,6,5,4,4,7,3,"odor trash","sun","sun","b","c","c","c","c","a","c","c","c","b","b","c","c","7/20/2019",""
"43.3778_-73.6521_20190702",43.3778,-73.6521,"d","d",1,1,1,1,1,0,0,"","sun","clouds","b","c","b","a","a","a","c","a","a","b","b","b","b","7/2/2019",""
"43.3784_-75.5537_20140923",43.3784,-75.5537,"a","a",1,3,4,NA,1,0,0,"","sun","rain","b","a","a","a","a","a","a","a","a","a","a","a","a","9/23/2014",""
"43.3833_73.6952_20180802",43.3833,-73.6952,"f","f",0,0,0,0,0,4,0,"","sun","rain","b","b","a","b","b","b","a",NA,"c","c","a","c","a","8/2/2018",""
"43.3865_-73.7036_20190804",43.3865,-73.7036,"e","e",4,4,4,4,5,6,7,"water clarity, odor, trash, discharge pipes","clouds","clouds","b","b","a","b","b","b","a","b","b","b","b","c","c","8/4/2019",""
"43.3869_-73.7016_20190731",43.3869,-73.7016,"d","e",8,5,4,4,8,6,2,"water clarity odor trash","sun","sun","b","b","a","b","b","b","a","c","c","b","b","c","c","7/31/2019",""
"43.3893_-76.1509_20160905",43.3893,-76.1509,"a","a",0,2,2,2,0,0,0,"","sun","sun","b","b","b","b","b","b","c","a","a","a","a","b","b","9/5/2016",""
"43.3934_-75.0583_20160720",43.3934,-75.0583,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"a","a","a","b","a","a","a","a","b","a","a","a","a","7/20/2016",""
"43.3934_-76.5943_20170817",43.3934,-76.5943,NA,NA,0,0,2,2,0,0,0,"","sun","sun","a","a","b","a","a","a","a","a","a","a","a","a","a","8/17/2017",""
"43.3994_-73.7286_20190812",43.3994,-73.7286,"f","f",0,0,0,0,0,0,1,"","sun","sun","b","b","b","a","a","b","a","a","b","a","a","b","a","8/12/2019",""
"43.401_-73.6971_20170711",43.401,-73.6971,NA,NA,0,NA,NA,NA,0,1,0,"","sun","sun","a","a","a","a","a","a","a","a","a","a","a","a","a","7/11/2017",""
"43.402_-73.7353_20190812",43.402,-73.7353,"f","f",0,1,2,2,0,0,0,"","sun","sun","a","a","b","a","b","a","b","b","a","a","a","a","a","8/12/2019",""
"43.4093_-73.7006_20190814",43.4093,-73.7006,"f","f",0,0,0,1,0,0,0,"","sun","rain","a","c","b","b","a","a","b","a","a","a","a","a","a","8/14/2019",""
"43.4149_-74.271_20150820",43.4149,-74.271,"a","a",2,1,1,1,0,0,0,"","sun","sun","a","a","a","b","a","a","a","a","a","a","a","a","a","8/20/2015",""
"43.416_-73.7174_20150904",43.416,-73.7174,NA,NA,NA,0,4,4,0,0,0,"","sun","sun","b","b","b","a","a","a","a","a","a","a","a","a","b","9/4/2015",""
"43.416_-73.7174_20160902",43.416,-73.7174,NA,NA,0,0,5,0,0,0,0,"","sun","clouds","b","b","b","a","a","a","a","a","a","a","a","a","a","9/2/2016",""
"43.416_-73.7174_20170808",43.416,-73.7174,"f","f",0,0,0,0,0,0,0,"","sun","sun","b","b","b","a","a","a","a","a","a","a","a","a","a","8/8/2017",""
"43.416_-73.7174_20180810",43.416,-73.7174,"f","f",0,NA,NA,NA,0,0,0,"","sun","sun","b","b","b","a","a","a","a","a","a","a","a","a","a","8/10/2018",""
"43.416_-73.7174_20190808",43.416,-73.7174,"e","e",0,NA,NA,NA,0,0,0,"","sun","rain","b","b","b","b","a","a","a","a","a","a","a","a","a","8/8/2019",""
"43.4183_-73.7131_20170816",43.4183,-73.7131,"e","d",0,0,0,5,0,3,7,"","clouds","clouds","b","b","b","a","a","b","a","b","b","a","a","c","c","8/16/2017",""
"43.4186_-73.7102_20180812",43.4186,-73.7102,"f","f",1,0,2,1,1,4,2,"","sun","sun","c","b","b","b","b","b","c","b","b","b","c","c","c","8/12/2018",""
"43.4192_-73.7095_20190903",43.4192,-73.7095,NA,NA,3,0,7,4,5,2,3,"odor",NA,NA,"c","c","c","c","a","c","c","c","c","a","a","c","c","9/3/2019",""
"43.4361_-73.7184_20160919",43.4361,-73.7184,NA,NA,4,0,6,0,0,1,1,"","clouds","rain","b","b","a","b","a","b","b","a","a","b","a","b","a","9/19/2016",""
"43.4362_-73.7185_20170807",43.4362,-73.7185,NA,NA,0,0,0,0,0,0,0,"",NA,NA,"a","a","a","a","b","a","b","a","a","a","a","b","b","8/7/2017","inaccessable"
"43.4366_-73.7254_20190715",43.4366,-73.7254,"d","d",1,1,3,1,0,2,2,"depth","sun","sun","a","a","a","b","b","b","b","b","a","a","b","a","b","7/15/2019",""
"43.437_-73.7392_20160829",43.437,-73.7392,NA,NA,1,0,4,0,1,1,0,"","sun","sun","a","b","a","b","b","a","b","a","a","a","a","a","b","8/29/2016",""
"43.4384_-73.7276_20150906",43.4384,-73.7276,"a","a",0,0,5,0,2,0,0,"","sun","sun","b","a","b","a","a","a","a","a","a","b","b","a","a","9/6/2015","northway very close"
"43.4385_-73.7272_20180730",43.4385,-73.7272,"f","f",0,1,2,2,0,0,0,"other","sun","clouds","b","a","a","a","b","b","a","a","b","b","a","b","a","7/30/2018","large rocks"
"43.4386_-73.7269_20170807",43.4386,-73.7269,"f","f",0,0,0,0,0,4,0,"trash","sun","sun","a","a","b","a","a","a","b","a","a","a","a","b","a","8/7/2017",""
"43.4613_-75.0661_20160723",43.4613,-75.0661,"a","a",1,0,1,2,0,0,0,"","sun","clouds","a","a","a","a","b","a","a","a","a","a","a","a","a","7/23/2016",""
"43.4615_-75.5975_20140716",43.4615,-75.5975,NA,NA,1,1,1,1,1,1,1,"","sun","sun","a","a","a","a","a","a","a","a","a","a","a","a","a","7/16/2014",""
"43.4669_-76.18_20160905",43.4669,-76.18,"a","a",1,2,3,2,0,0,0,"","sun","sun","a","a","b","b","b","b","b","a","a","a","a","b","b","9/5/2016",""
"43.4767_-75.385_20170927",43.4767,-75.385,"a","a",0,0,0,0,0,0,0,"",NA,NA,"a","a","a","a","a","a","a","a","a","a","a","a","a","9/27/2017",""
"43.4767_-75.3852_20150805",43.4767,-75.3852,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/5/2015",""
"43.4768_-75.3852_20160921",43.4768,-75.3852,"a","b",0,0,3,2,0,0,0,"","sun","sun","b","b","a","b","a","a","a","a","a","a","a","a","a","9/21/2016","slippery rocks"
"43.4808_-73.6896_20190822",43.4808,-73.6896,"c","c",0,0,1,0,0,1,0,"","clouds","rain","a","a","b","a","b","a","a","b","a","a","a","a","b","8/22/2019",""
"43.4812_-75.2641_20170912",43.4812,-75.2641,"a","a",0,0,1,0,0,0,0,"","sun","sun","a","a","b","a","a","a","a","a","a","a","a","a","a","9/12/2017",""
"43.4829_-73.6947_20170807",43.4829,-73.6947,NA,NA,0,0,0,0,0,0,0,"",NA,NA,"a","a","a","a","a","a","b","a","a","a","a","a","a","8/7/2017","inaccessable"
"43.4898_-73.682_20170712",43.4898,-73.682,"f","f",0,NA,NA,NA,0,0,0,"","sun","sun","a","a","a","a","a","a","a","a","a","a","a","a","a","7/12/2017",""
"43.4898_-73.6822_20190723",43.4898,-73.6822,"f","f",0,1,1,0,0,0,1,"depth","sun","rain","a","a","a","b","b","b","a","a","b","a","b","a","b","7/23/2019",""
"43.4899_-73.6827_20160805",43.4899,-73.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"a","a","a","b","b","a","a","b","b","b","b","a","a","8/5/2016",""
"43.4901_-73.6823_20180731",43.4901,-73.6823,"d","d",0,0,4,1,0,0,2,"other","sun","sun","a","b","b","b","b","b","a","a","b","b","b","b","b","7/31/2018","low water"
"43.506_-76.233_20190802",43.506,-76.233,"f","f",0,1,1,0,0,0,0,"","sun","sun","a","a","a","a","a","a","a","a","a","a","a","a","a","8/2/2019",""
"43.5093_-73.6243_20190814",43.5093,-73.6243,"f","f",0,0,2,0,0,0,0,"","sun","rain","a","a","c","b","c","a","b","a","a","a","a","a","a","8/14/2019",""
"43.5094_-73.6225_20160810",43.5094,-73.6225,NA,NA,0,0,0,0,0,0,0,"","clouds","rain","a","a","a","a","a","a","a","a","a","a","a","a","a","8/10/2016",""
"43.5095_-73.6227_20180808",43.5095,-73.6227,"f","f",0,1,1,1,0,0,0,"","sun","rain","a","a","b","a","b","a","a","b","a","a","a","a","a","8/8/2018",""
"43.5102_-75.9986_20170710",43.5102,-75.9986,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"a","a","a","a","a","a","a","a","a","a","a","a","a","7/10/2017",""
"43.5111_-75.3055_20150817",43.5111,-75.3055,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/17/2015",""
"43.5119_-73.6246_20150816",43.5119,-73.6246,"a",NA,0,0,0,0,0,0,0,"","sun","sun","a","a","a","a","a","a","a","a","a","a","a","a","a","8/16/2015",""
"43.5135_-76.2348_20160709",43.5135,-76.2348,"d","b",2,0,3,1,0,4,0,"trash","rain","rain","a","a","b","b","b","a","b","a","a","a","a","a","a","7/9/2016","leeches"
"43.5182_-73.6743_20190927",43.5182,-73.6743,NA,NA,0,NA,NA,NA,0,2,0,"trash","sun","sun","a","a","a","a","b","b","a","c","b","a","a","b","a","9/27/2019",""
"43.5184_-73.6746_20180816",43.5184,-73.6746,"f","f",1,NA,NA,NA,7,3,0,"odor, trash","sun","rain","a","b","b","b","b","a","b","b","b","a","a","b","a","8/16/2018",""
"43.5215_-75.5446_20140716",43.5215,-75.5446,"b",NA,3,2,3,2,1,1,1,"water clarity","sun","sun","c","a","b","a","a","b","a","a","a","a","a","a","a","7/16/2014",""
"43.5241_-73.6727_20150827",43.5241,-73.6727,"c",NA,0,0,2,0,0,0,0,"","sun","sun","b","a","b","a","a","a","a","a","a","a","a","a","a","8/27/2015",""
"43.5241_-73.6727_20180802",43.5241,-73.6727,"f","f",4,0,2,0,0,7,3,"trash, discharges/pipes, other","clouds","rain","b","c","b","c","b","b","a","b","a","a","a","a","a","8/2/2018","stream structure not conducive to swimming"
"43.5294_-75.1276_20170810",43.5294,-75.1276,NA,NA,1,0,5,0,1,0,0,"","sun","sun","a","a","a","b","a","a","a","a","a","a","a","a","a","8/10/2017",""
"43.5368_-73.6662_20180816",43.5368,-73.6662,"f","f",2,0,4,0,0,0,0,"","clouds","sun","a","a","b","b","b","a","a","b","b","a","a","a","a","8/16/2018",""
"43.537_-73.6675_20170718",43.537,-73.6675,NA,NA,0,0,3,0,0,0,0,"",NA,NA,"b","a","b","b","b","c","a","b","c","b","c","b","c","7/18/2017",""
"43.5375_-73.6685_20160804",43.5375,-73.6685,NA,NA,1,0,5,0,0,2,2,"","sun","sun","a","a","b","b","a","a","a","a","a","b","b","b","b","8/4/2016",""
"43.5375_-73.6686_20180802",43.5375,-73.6686,"f","f",0,0,1,0,0,0,1,"","sun","rain","b","b","b","a","b","b","a","a","a","c","b","c","b","8/2/2018",""
"43.5387_-73.6732_20190826",43.5387,-73.6732,NA,NA,0,0,3,0,0,0,0,"trash and development","sun",NA,"a","a","a","a","a","a",NA,NA,NA,NA,NA,NA,NA,"8/26/2019","development"
"43.5428_-76.1922_20170909",43.5428,-76.1922,"d","b",6,3,5,5,1,0,1,"water clarity, phytoplankton, other","sun","rain","a","a","b","b","a","b","b",NA,"b",NA,"a",NA,"b","9/9/2017","farm runoff"
"43.5431_-75.8098_20140729",43.5431,-75.8098,"a","a",0,0,1,0,0,0,0,"","sun","rain","b","a","a","a","a","a","a","a","a","a","a","a","a","7/29/2014",""
"43.5436_-75.5731_20170919",43.5436,-75.5731,"a","a",1,0,2,0,0,0,0,"","sun","rain","a","a","a","a","a","a",NA,NA,NA,NA,NA,NA,NA,"9/19/2017",""
"43.5443_-76.1249_20150814",43.5443,-76.1249,"c","b",2,4,3,3,0,1,0,"","sun","clouds","a","a","a","a","a","b","a","a","a","a","a","b","a","8/14/2015",""
"43.5445_-75.5729_20170919",43.5445,-75.5729,"a","a",1,0,2,0,0,0,0,"","sun","rain","a","a","a","a","a","a","a","a","a","a","a","a","a","9/19/2017",""
"43.5453_-73.5822_20170816",43.5453,-73.5822,"f","f",0,0,0,0,0,0,5,"","clouds","clouds","a","a","b","b","b","b","b","a","a","a","a","a","c","8/16/2017",""
"43.552_-73.5968_20190807",43.552,-73.5968,"f","f",0,0,1,0,0,0,0,"","sun","sun","a","b","a","a","b","a","a","b","b","a","b","a","b","8/7/2019",""
"43.5521_-73.5967_20190717",43.5521,-73.5967,NA,NA,1,1,1,1,0,1,1,"",NA,NA,"b","a","a","a","a","a","a","a","a","a","a","a","a","7/17/2019",""
"43.5532_-73.6055_20150920",43.5532,-73.6055,"a","a",0,0,0,0,0,0,0,"","sun","sun","a","a","a","a","a","a","a","c","c","a","a","a","a","9/20/2015",""
"43.5634_-73.6524_20170718",43.5634,-73.6524,"f","f",1,0,5,0,0,0,0,"","sun","rain","b","a","a","a","a","b","a","a","a","a","b","c","c","7/18/2017",""
"43.5634_-73.6524_20180802",43.5634,-73.6524,"f","f",0,0,3,0,1,1,0,"other",NA,NA,"a","a","a","a","a","a","a","b","a","b","b","b","b","8/2/2018","stream structure does not allow swimming"
"43.5639_-73.6535_20150813",43.5639,-73.6535,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","clouds","rain","a","a","a","a","a","a","a","a","a","a","a","b","b","8/13/2015",""
"43.5709_-73.6716_20190823",43.5709,-73.6716,"f","f",1,1,1,2,0,4,0,"","sun","sun","a","b","a","b","b","a","a","a","b","a","a","a","a","8/23/2019",""
"43.5847_-76.1588_20140901",43.5847,-76.1588,NA,NA,0,0,1,1,0,1,0,"",NA,NA,"b","a","a","a","a","a","a","a","b","a","a","a","b","9/1/2014",""
"43.5853_-73.8653_20160710",43.5853,-73.8653,"d","d",2,1,1,0,0,0,0,"","sun","clouds","b","a","a","b","a","a","a","a","b","a","b","a","a","7/10/2016","low water"
"43.5869_-73.6405_20180706",43.5869,-73.6405,"f","f",2,0,0,NA,0,0,0,"","sun","sun","a","a","a","a","b","a","a","b","b","a","a","b","b","7/6/2018",""
"43.5881_-73.6443_20150813",43.5881,-73.6443,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","clouds","rain","a","a","a","a","a","a","a","a","a","a","a","a","a","8/13/2015",""
"43.5986_-73.655_20170718",43.5986,-73.655,"f","f",1,0,1,0,0,0,0,"","sun","rain","a","b","b","a","a","a","a","a","a","a","a","a","a","7/18/2017",""
"43.5989_-73.6551_20190823",43.5989,-73.6551,"f","f",2,0,0,0,0,1,0,"","sun","sun","a","a","a","a","a","a","a","a","a","a","a","a","a","8/23/2019",""
"43.6035_-75.6155_20140716",43.6035,-75.6155,"b","a",3,2,3,2,1,1,1,"water clarity, periphyton",NA,NA,"a","a","a","a","a","a","a","a","a","a","a","a","a","7/16/2014",""
"43.6036_-74.7859_20170703",43.6036,-74.7859,"a","a",1,0,1,0,0,0,0,"","sun","rain","a","a","a","a","a","a","a","a","a","a","a","a","a","7/3/2017",""
"43.6257_-73.6068_20180719",43.6257,-73.6068,"f","f",0,0,0,0,0,0,1,"","sun","sun","b","b","a","a","c","a","a","b","a","a","a","b","a","7/19/2018",""
"43.6259_-73.6072_20190726",43.6259,-73.6072,"f","f",0,1,1,1,0,0,0,"","sun","sun","a","b","b","b","b","a","b","b","a","a","a","a","a","7/26/2019",""
"43.626_-73.607_20160904",43.626,-73.607,"b","c",1,1,1,0,0,3,3,"",NA,NA,"a","a","b","b","b","b","a","b","b","a","a","a","a","9/4/2016",""
"43.6262_-73.6071_20170910",43.6262,-73.6071,"b","b",1,NA,NA,NA,1,1,1,"","sun","rain","a","a","b","b","a","b","a","b","b","b","b","a","b","9/10/2017",""
"43.6334_-73.5086_20190822",43.6334,-73.5086,"f","f",0,1,1,1,0,0,2,"","sun","rain","b","b","b","b","b","b","b","b","b","c","b","b","b","8/22/2019",""
"43.6364_-73.5073_20190822",43.6364,-73.5073,"f","f",0,1,1,1,0,0,2,"","sun","rain","a","b","a","a","b","b","b","a","b","a","a","b","b","8/22/2019",""
"43.6466_-75.8929_20140701",43.6466,-75.8929,"a","a",0,0,1,1,0,0,0,"",NA,NA,"a","a","a","a","a","a","a","a","b","a","a","a","a","7/1/2014",""
"43.6486_-76.1308_20180718",43.6486,-76.1308,"b","b",2,1,2,1,0,1,3,"discharges/pipes","sun","sun","b","b","a","b","b","b","b","b","b","a","a","a","a","7/18/2018",""
"43.6491_-75.9983_20170916",43.6491,-75.9983,"a","a",1,3,3,1,0,0,0,"","sun","sun","a","a","b","a","b","b","a","a","a","a","a","b","b","9/16/2017",""
"43.6531_-73.9236_20190925",43.6531,-73.9236,"d","b",2,1,5,0,0,2,7,"trash, discharge pipes","sun","rain","b","a","b","a","b","c","a","b","a","a","b","a","c","9/25/2019",""
"43.6535_-76.0311_20160707",43.6535,-76.0311,"a","a",0,1,1,2,0,0,0,"","sun","sun","a","a","b","b","b","b","a","a","a","a","a","b","b","7/7/2016",""
"43.6647_-73.6037_20160829",43.6647,-73.6037,NA,NA,1,0,2,0,0,1,0,"","sun","sun","a","a","a","b","b","a","a","a","a","a","a","b","b","8/29/2016",""
"43.6798_-76.1231_20170721",43.6798,-76.1231,"b","b",0,2,4,0,0,0,0,"periphyton","sun","sun","a","b","a","b","b","a","a","a","a","a","a","a","a","7/21/2017",""
"43.6802_-76.1225_20170909",43.6802,-76.1225,"d","c",6,4,3,1,0,0,0,"water clarity","clouds","clouds","a","b","b","b","a","a","b","b","b","b","a","b","a","9/9/2017",""
"43.6831_-76.1071_20170721",43.6831,-76.1071,"a","a",0,0,0,0,0,0,0,"","sun","sun","a","a","a","b","b","a","a","a","a","a","a","a","a","7/21/2017",""
"43.6833_-73.5183_20160722",43.6833,-73.5183,"e","e",2,0,2,0,0,0,0,"","sun","rain","a","b","b","b","b","b","a","b","b","a","b","b","b","7/22/2016",""
"43.6952_-73.5057_20150812",43.6952,-73.5057,"a",NA,0,0,1,0,0,0,1,"","sun","rain","a","a","a","a","a","a","a","a","a","a","a","a","a","8/12/2015",""
"43.6963_-76.0303_20150720",43.6963,-76.0303,"b","b",1,1,4,2,0,0,0,"","sun","sun","b","a","b","b","b","a","a","a","a","a","b","a","b","7/20/2015",""
"43.697_-73.5071_20190908",43.697,-73.5071,"a","a",0,0,6,0,0,0,0,"","sun","rain","a","b","b","b","b","a","b","a","a","a","a","a","a","9/8/2019",""
"43.6974_-73.5082_20190829",43.6974,-73.5082,"a","a",0,0,4,0,0,0,0,"","sun","rain","b","b","b","b","b","a","b","c","c","a","a","a","a","8/29/2019",""
"43.6974_-76.0633_20150802",43.6974,-76.0633,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/2/2015",""
"43.7134_-74.7833_20140709",43.7134,-74.7833,"b","a",0,1,2,1,0,0,0,"",NA,NA,"a","a","b","a","a","a","a","a","a","a","a","a","a","7/9/2014",""
"43.7217_-73.8148_20140814",43.7217,-73.8148,"b","a",0,0,0,1,0,0,0,"","sun","clouds","a","a","a","b","a","a","a","a","a","a","a","c","a","8/14/2014",""
"43.7253_-73.4973_20150813",43.7253,-73.4973,NA,NA,0,4,0,5,8,0,0,"","clouds","rain","b","b","c","b","a","a","b","b","c","a","a","a","a","8/13/2015",""
"43.7261_-73.4997_20170906",43.7261,-73.4997,"e","d",0,0,0,0,0,0,0,"","clouds","rain","a","b","a","a","b","b","a","b","b","b","b","c","b","9/6/2017",""
"43.7297_-73.5011_20170726",43.7297,-73.5011,NA,NA,0,0,5,0,0,0,0,"","sun","rain","a","a","b","a","b","a","a","b","b","b","b","b","b","7/26/2017",""
"43.7306_-74.8845_20160921",43.7306,-74.8845,"a","a",2,0,3,3,0,0,0,"","sun","sun","a","a","a","a","a","a","a","b","a","a","a","b","a","9/21/2016",""
"43.7307_-74.8844_20140709",43.7307,-74.8844,"d","b",4,1,10,1,0,0,0,"periphyton","clouds","rain","a","a","a","a","a","b","a","a","b","a","a","a","b","7/9/2014",""
"43.7325_-76.1325_20140823",43.7325,-76.1325,"b",NA,5,1,3,2,1,6,7,"trash, discharge pipes","clouds","rain","c","b","a","b","a","b","b","a","a","a","b","a","b","8/23/2014",""
"43.7358_-76.1443_20150802",43.7358,-76.1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/2/2015",""
"43.7379_-73.5026_20190822",43.7379,-73.5026,"f","f",0,1,0,0,0,0,2,"","sun","rain","a","a","a","a","b","b","a","a","a","b","a","a","a","8/22/2019",""
"43.7492_-73.505_20190822",43.7492,-73.505,"f","f",0,0,0,0,0,2,0,"","sun","rain","a","a","a","a","b","b","a","a","a","a","b","a","b","8/22/2019",""
"43.7494_-73.5047_20150904",43.7494,-73.5047,NA,NA,0,0,0,0,0,0,0,"","sun","sun","a","a","a","a","a","a","a","a","a","a","a","a","a","9/4/2015",""
"43.7494_-73.5047_20170906",43.7494,-73.5047,"e","d",0,0,0,0,0,0,5,"","rain","rain","a","b","a","a","a","b","a","a","b","b","b","a","b","9/6/2017",""
"43.7494_-73.5047_20190929",43.7494,-73.5047,"b","b",0,0,NA,0,1,1,1,"trash","sun","sun","a","a","a","a","a","b","a","a","a","b","c","a","b","9/29/2019",""
"43.7495_-73.5047_20160905",43.7495,-73.5047,"a","a",0,0,0,0,0,0,0,"","sun","sun","a","a","a","a","a","a","a","a","a","a","a","a","b","9/5/2016",""
"43.7496_-75.9508_20150907",43.7496,-75.9508,"a","a",0,5,4,3,0,2,0,"","sun","sun","a","a","a","a","a","b","a","a","a","a","a","a","b","9/7/2015",""
"43.7514_-74.9088_20160701",43.7514,-74.9088,"a","a",3,1,1,0,0,0,0,"","rain","rain","a","a","b","b","b","a","a","b","b","a","a","a","a","7/1/2016",""
"43.7522_-74.883_20160825",43.7522,-74.883,"a","a",0,0,8,1,0,1,0,"","clouds","clouds","a","a","b","b","b","a","a","c","c","a","a","a","b","8/25/2016","shallow"
"43.7625_-73.4562_20150806",43.7625,-73.4562,"a","a",0,0,0,0,0,0,0,"","sun","rain","a","a","a","a","a","a","a","a","a","a","a","a","a","8/6/2015",""
"43.7705_-74.6365_20150928",43.7705,-74.6365,"a","a",0,2,2,2,0,0,0,"","sun","clouds","a","a","a","a","a","a","a","a","a","a","a","a","a","9/28/2015",""
"43.7843_-74.8326_20170909",43.7843,-74.8326,"a","a",2,1,3,NA,1,0,0,"","clouds","rain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/9/2017",""
"43.7893_-74.8436_20170909",43.7893,-74.8436,"a","a",2,1,6,5,1,0,0,"","clouds","rain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/9/2017",""
"43.8021_-76.2117_20160910",43.8021,-76.2117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/10/2016",""
"43.8026_-76.2107_20160924",43.8026,-76.2107,"a","a",0,4,3,3,0,0,0,"","sun","sun","b","b","b","b","b","b","c","a","a","a","a","b","b","9/24/2016",""
"43.8055_-76.2156_20160725",43.8055,-76.2156,"c","d",8,8,4,2,4,6,3,"water clarity","sun","sun","b","c","c","c","c","b","c","b","b","b","b","b","b","7/25/2016",""
"43.8179_-75.6974_20160827",43.8179,-75.6974,"e","c",2,0,2,0,0,0,0,"","sun","sun","a","a","a","a","a","b","a","a","a","b","b","b","b","8/27/2016",""
"43.8181_-75.6975_20160911",43.8181,-75.6975,NA,NA,5,3,4,1,0,1,0,"","clouds","rain","b","b","a","a","a","a","a","a","a","a","a","a","a","9/11/2016",""
"43.8247_-74.8336_20160927",43.8247,-74.8336,"a","a",1,0,3,1,0,0,0,"","sun","rain","a","a","a","a","a","b","a","a","a","a","a","a","a","9/27/2016",""
"43.8293_-74.9619_20150929",43.8293,-74.9619,"a","a",0,3,7,6,0,0,0,"","sun","sun","a","a","a","a","a","a","a","a","a","a","a","a","a","9/29/2015","lots of algae on rocks, difficult to do sample, very heavy due to all the algae"
"43.8457_-76.182_20160721",43.8457,-76.182,"d","d",0,2,1,4,1,4,4,"","sun","sun","b","b","c","b","b","c","b","a","a","a","b","b","b","7/21/2016",""
"43.8508_-74.9978_20150929",43.8508,-74.9978,"a","a",0,1,2,1,0,0,0,"","sun","sun","a","a","a","a","a","a","a","b","b","a","a","a","a","9/29/2015",""
"43.8534_-73.7158_20130705",43.8534,-73.7158,"c","c",2,1,2,0,0,1,1,"discharges/pipes","sun","sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/5/2013","unnatural gravel from the road/culvert area"
"43.8633_-75.0152_20160909",43.8633,-75.0152,NA,NA,3,0,7,0,0,0,0,"","sun","rain","a","a","b","a","c","a","b","a","a","a","a","b","b","9/9/2016",""
