"EVENT_ID","LOCATION","RIVMILE","BASIN","DATE","COLLECT","REPLICATE","PROJECT","FINAL_SCORE","RICHNESS","RICH_SCORE","HBI","HBI_SCORE","SHANNON","SHANNON_SCORE","PMA","PMA_SCORE","EPT_RICH","EPT_SCORE","NBI_P","NBI_P_SCORE","NCO_RICH","NCO_RICH_SCORE","PCT_DOM3","PCT_DOM3_SCORE"
"5.8_SNDY_3_7/22/2015_1","SNDY","5.8",3,"7/22/2015",1,1,"RIBS_Scr",5.82,22,6.18,5.3,6.5,NA,NA,58,6.45,9,6.82,6.74,3.15,NA,NA,NA,NA
"5.8_SNDY_3_8/22/1995_1","SNDY","5.8",3,"8/22/1995",1,1,"RIBS_Scr",5.55,20,5.59,4.75,7.19,NA,NA,62,7.1,7,5.91,7.21,1.98,NA,NA,NA,NA
"5.8_SPAR_13_7/15/2003_1","SPAR","5.8",13,"7/15/2003",1,1,"RAS",4.78,20,5.59,5.21,6.61,NA,NA,49,4.92,3,3.61,6.73,3.17,NA,NA,NA,NA
"5.8_STNE_3_7/11/2012_1","STNE","5.8",3,"7/11/2012",6,1,"RIBS_Scr",8.46,24,9,5.9,6.83,NA,NA,NA,NA,6,8,NA,NA,16,10,NA,NA
"5.8_STON_13_11/28/1989_1","STON","5.8",13,"11/28/1989",1,1,"RAS",6.63,26,7.35,4.61,7.36,NA,NA,60,6.77,10,7.27,6.23,4.42,NA,NA,NA,NA
"5.8_STON_13_11/28/1990_1","STON","5.8",13,"11/28/1990",1,1,"RAS",6.88,21,5.88,3.53,8.47,NA,NA,64,7.42,11,8,6.15,4.62,NA,NA,NA,NA
"5.8_STON_13_11/28/1990_2","STON","5.8",13,"11/28/1990",1,2,"RAS",7.24,27,7.78,4.56,7.43,NA,NA,54,5.81,14,9.5,5.72,5.7,NA,NA,NA,NA
"5.8_STON_13_11/28/1990_3","STON","5.8",13,"11/28/1990",1,3,"RAS",6.54,19,5.29,4.07,7.93,NA,NA,55,5.97,11,8,5.79,5.53,NA,NA,NA,NA
"5.9_COHO_5_12/9/2004_1","COHO","5.9",5,"12/9/2004",1,1,"RAS",7.86,20,5.59,2.68,9.32,NA,NA,77,8.75,11,8,4.86,7.64,NA,NA,NA,NA
"5.9_COHO_5_4/7/2004_1","COHO","5.9",5,"4/7/2004",1,1,"RAS",7.88,21,5.88,3.36,8.64,NA,NA,74,8.46,14,9.5,5.24,6.9,NA,NA,NA,NA
"5.9_COHO_5_7/16/1992_1","COHO","5.9",5,"7/16/1992",1,1,"RIBS",6.18,22,6.18,5.58,6.15,NA,NA,58,6.45,13,9,6.75,3.12,NA,NA,NA,NA
"5.9_COHO_5_7/17/2003_1","COHO","5.9",5,"7/17/2003",1,1,"RIBS_Int",7.5,20,5.59,4.56,7.43,NA,NA,72,8.27,12,8.5,4.81,7.69,NA,NA,NA,NA
"5.9_COHO_5_7/9/2004_1","COHO","5.9",5,"7/9/2004",1,1,"RAS",7.32,24,6.76,4.75,7.19,NA,NA,71,8.17,13,9,5.8,5.5,NA,NA,NA,NA
"5.9_COHO_5_8/1/2007_1","COHO","5.9",5,"8/1/2007",1,1,"RIBS_Scr",7.12,27,7.78,5.3,6.5,NA,NA,67,7.79,14,9.5,6.38,4.05,NA,NA,NA,NA
"5.9_COHO_5_8/1/2012_1","COHO","5.9",5,"8/1/2012",1,1,"RIBS_Scr",6.92,22,6.18,4.55,7.44,NA,NA,67,7.79,11,8,5.93,5.18,NA,NA,NA,NA
"5.9_COHO_5_8/12/1997_1","COHO","5.9",5,"8/12/1997",1,1,"RIBS_Scr",6.73,25,7.06,4.95,6.94,NA,NA,72,8.27,11,8,6.64,3.4,NA,NA,NA,NA
"5.9_COHO_5_8/12/1998_1","COHO","5.9",5,"8/12/1998",1,1,"RIBS_Int",5.72,23,6.47,5.02,6.85,NA,NA,63,7.26,8,6.36,7.34,1.65,NA,NA,NA,NA
"5.9_COHO_5_8/22/1991_1","COHO","5.9",5,"8/22/1991",1,1,"RIBS",5.72,25,7.06,5.74,5.95,NA,NA,58,6.45,9,6.82,7.08,2.3,NA,NA,NA,NA
"5.9_COHO_5_9/3/2008_1","COHO","5.9",5,"9/3/2008",1,1,"RIBS_Int",5.87,19,5.29,4.96,6.92,NA,NA,69,7.98,6,5.45,6.51,3.73,NA,NA,NA,NA
"5.9_CROT_13_7/17/2001_1","CROT","5.9",13,"7/17/2001",1,1,"Special Study",4.93,21,5.88,5.84,5.83,NA,NA,43,3.95,8,6.36,6.95,2.62,NA,NA,NA,NA
"5.9_LAWR_9_7/21/2004_1","LAWR","5.9",9,"7/21/2004",1,1,"RIBS_Scr",6.53,21,5.88,4.15,7.85,NA,NA,50,5.16,14,9.5,6.3,4.25,NA,NA,NA,NA
"5.9_LAWR_9_8/9/2005_1","LAWR","5.9",9,"8/9/2005",1,1,"RIBS_Int",6.7,23,6.47,4.03,7.97,NA,NA,47,4.6,13,9,5.81,5.48,NA,NA,NA,NA
"5.9_LONG_13_9/13/2012_1","LONG","5.9",13,"9/13/2012",1,1,"RIBS_Scr",7.98,25,7.06,2.76,9.24,NA,NA,47,4.6,13,9,2.55,10,NA,NA,NA,NA
"5.9_MONH_13_6/17/1986_1","MONH","5.9",13,"6/17/1986",1,1,"RAS",3.5,18,4.85,8.41,2.61,NA,NA,29,1.55,2,3.06,5.83,5.42,NA,NA,NA,NA
"5.9_MONH_13_7/29/2004_1","MONH","5.9",13,"7/29/2004",1,1,"RAS",5.06,23,6.47,5.83,5.84,NA,NA,46,4.44,5,4.72,6.46,3.85,NA,NA,NA,NA
"5.9_ONON_7_6/24/2008_1","ONON","5.9",7,"6/24/2008",1,1,"Special Study",4.33,19,5.29,5.44,6.32,NA,NA,44,4.11,4,4.17,7.3,1.75,NA,NA,NA,NA
"5.9_SRUN_11_3/22/2002_1","SRUN","5.9",11,"3/22/2002",6,1,"RIBS_Scr",0.66,6,0,9.16,1.4,NA,NA,NA,NA,0,0,NA,NA,1,1.25,NA,NA
"5.9_SRUN_11_8/12/2008_1","SRUN","5.9",11,"8/12/2008",6,1,"RAS",3.67,16,4.77,8.23,2.95,NA,NA,NA,NA,1,1.5,NA,NA,6,5.45,NA,NA
"5.9_UNVR_W_14_7/1/1987_1","UNVR_W","5.9",14,"7/1/1987",1,1,"Special Study",8.04,29,8.33,2.3,9.7,NA,NA,46,4.44,21,10,4.79,7.71,NA,NA,NA,NA
"5.9_UNVR_W_14_8/26/1987_1","UNVR_W","5.9",14,"8/26/1987",1,1,"Special Study",8.2,39,10,3.51,8.49,NA,NA,46,4.44,16,10,4.42,8.08,NA,NA,NA,NA
"5.9_UNVR_W_14_9/17/2003_1","UNVR_W","5.9",14,"9/17/2003",1,1,"Special Study",9.01,32,9.17,2.22,9.78,NA,NA,62,7.1,20,10,3.51,8.99,NA,NA,NA,NA
"5_ADKS_37_8_7/31/2014_1","ADKS_37","5",8,"7/31/2014",1,1,"ADKS ACID SURVEY",7.81,26,7.35,4.13,7.87,NA,NA,57,6.29,12,8.5,3.46,9.04,NA,NA,NA,NA
"5_ADKS_37_8_8/12/2004_1","ADKS_37","5",8,"8/12/2004",1,1,"ADKS ACID SURVEY",7.99,28,8.06,4.03,7.97,NA,NA,65,7.6,12,8.5,4.67,7.83,NA,NA,NA,NA
"5_KISC_13_6/20/2002_1","KISC","5",13,"6/20/2002",1,1,"Special Study",6.15,20,5.59,4.74,7.2,NA,NA,51,5.32,7,5.91,5.31,6.73,NA,NA,NA,NA
"5_KISC_13_7/19/2001_1","KISC","5",13,"7/19/2001",1,1,"Special Study",6.22,20,5.59,4.74,7.2,NA,NA,43,3.95,7,5.91,4.06,8.44,NA,NA,NA,NA
"5_KISC_13_7/25/2002_1","KISC","5",13,"7/25/2002",1,1,"Special Study",6.35,20,5.59,4.65,7.31,NA,NA,60,6.77,7,5.91,5.54,6.15,NA,NA,NA,NA
"5_KISC_13_7/31/2003_1","KISC","5",13,"7/31/2003",1,1,"Special Study",6.04,21,5.88,5.16,6.67,NA,NA,57,6.29,6,5.45,5.63,5.93,NA,NA,NA,NA
"5_KISC_13_8/29/2002_1","KISC","5",13,"8/29/2002",1,1,"Special Study",6.73,20,5.59,4.42,7.58,NA,NA,75,8.56,6,5.45,5.42,6.45,NA,NA,NA,NA
"5_KISC_13_8/3/1999_1","KISC","5",13,"8/3/1999",1,1,"Special Study",5.16,19,5.29,5.48,6.27,NA,NA,50,5.16,6,5.45,6.54,3.65,NA,NA,NA,NA
"5_LBLK_8_8/20/2008_1","LBLK","5",8,"8/20/2008",1,1,"RIBS_Int",8.54,31,8.89,3.18,8.82,NA,NA,62,7.1,15,10,4.59,7.91,NA,NA,NA,NA
"5_LBLK_8_8/28/2002_1","LBLK","5",8,"8/28/2002",1,1,"RIBS_Scr",8.26,30,8.61,2.27,9.73,NA,NA,49,4.92,18,10,4.47,8.03,NA,NA,NA,NA
"5_LBLK_8_9/18/1996_1","LBLK","5",8,"9/18/1996",1,1,"RIBS_Scr",7.64,17,4.56,3.09,8.91,NA,NA,74,8.46,11,8,4.24,8.26,NA,NA,NA,NA
"5_LBLK_8_9/25/2007_1","LBLK","5",8,"9/25/2007",1,1,"RIBS_Scr",7.09,18,4.85,1.99,10,NA,NA,34,2.41,15,10,4.3,8.2,NA,NA,NA,NA
"5_LBLK_8_9/3/2003_1","LBLK","5",8,"9/3/2003",1,1,"RIBS_Int",8.83,33,9.44,3.41,8.59,NA,NA,74,8.46,17,10,4.84,7.66,NA,NA,NA,NA
"5_LGEN_2_7/25/1984_1","LGEN","5",2,"7/25/1984",1,1,"PRE_RIBS",7.18,33,9.44,5.19,6.64,NA,NA,65,7.6,10,7.27,6.02,4.95,NA,NA,NA,NA
"5_LSAN_3_8/18/2008_1","LSAN","5",3,"8/18/2008",1,1,"WSNC",7.62,22,6.18,4.33,7.67,NA,NA,79,8.94,11,8,5.08,7.3,NA,NA,NA,NA
"5_LSAN_3_8/20/1997_1","LSAN","5",3,"8/20/1997",1,1,"RIBS_Scr",7.99,26,7.35,3.7,8.3,NA,NA,66,7.69,13,9,4.89,7.61,NA,NA,NA,NA
"5_RAWS_2_7/28/2011_1","RAWS","5",2,"7/28/2011",1,1,"RIBS_Scr",3.09,13,3.38,6.51,4.99,NA,NA,40,3.47,3,3.61,8.62,0,NA,NA,NA,NA
"5_RAWS_2_8/28/2001_1","RAWS","5",2,"8/28/2001",1,1,"RIBS_Scr",1.88,11,2.79,8.48,2.52,NA,NA,36,2.82,1,1.25,8,0,NA,NA,NA,NA
"5_RAWS_2_9/11/2006_1","RAWS","5",2,"9/11/2006",1,1,"RIBS_Scr",3.32,13,3.38,6.71,4.74,NA,NA,45,4.27,1,1.25,6.82,2.95,NA,NA,NA,NA
"5_TACK_13_7/16/2008_1","TACK","5",13,"7/16/2008",1,1,"RIBS_Int",9.13,34,9.72,3.37,8.63,NA,NA,85,9.52,18,10,4.71,7.79,NA,NA,NA,NA
"5_TACK_13_9/22/2004_1","TACK","5",13,"9/22/2004",1,1,"WSNC",7.65,25,7.06,3.1,8.9,NA,NA,52,5.48,16,10,5.28,6.8,NA,NA,NA,NA
"5_WAPP_13_7/3/2002_1","WAPP","5",13,"7/3/2002",1,1,"RAS",7.37,25,7.06,4.56,7.43,NA,NA,83,9.33,12,8.5,6.19,4.52,NA,NA,NA,NA
"5_WAPP_13_8/20/2008_1","WAPP","5",13,"8/20/2008",1,1,"WSNC",6.97,24,6.76,4.06,7.94,NA,NA,49,4.92,15,10,5.9,5.25,NA,NA,NA,NA
"5_WAPP_13_8/27/2003_1","WAPP","5",13,"8/27/2003",1,1,"RIBS_Int",6.72,21,5.88,4.62,7.35,NA,NA,79,8.94,10,7.27,6.34,4.15,NA,NA,NA,NA
"5_WAPP_13_9/13/2007_1","WAPP","5",13,"9/13/2007",1,1,"RIBS_Scr",7.66,25,7.06,4.16,7.84,NA,NA,76,8.65,13,9,5.7,5.75,NA,NA,NA,NA
"5_WAPP_13_9/18/1997_1","WAPP","5",13,"9/18/1997",1,1,"RIBS_Scr",7.58,24,6.76,4.44,7.56,NA,NA,64,7.42,15,10,5.54,6.15,NA,NA,NA,NA
"5_WAPP_13_9/9/1998_1","WAPP","5",13,"9/9/1998",1,1,"Special Study",6.81,19,5.29,4.3,7.7,NA,NA,62,7.1,12,8.5,5.81,5.48,NA,NA,NA,NA
"50.2_BLAK_4_9/19/2012_1","BLAK","50.2",4,"9/19/2012",1,1,"TMDL",4.67,22,6.18,4.69,7.26,NA,NA,40,3.47,5,4.72,7.32,1.7,NA,NA,NA,NA
"50.2_BLAK_4_9/19/2012_2","BLAK","50.2",4,"9/19/2012",1,2,"TMDL",4.29,17,4.56,4.62,7.35,NA,NA,40,3.47,3,3.61,7.01,2.48,NA,NA,NA,NA
"50.2_BLAK_4_9/19/2012_3","BLAK","50.2",4,"9/19/2012",1,3,"TMDL",4.13,20,5.59,4.55,7.44,NA,NA,36,2.82,2,3.06,7.3,1.75,NA,NA,NA,NA
"50.2_BLAK_4_9/19/2012_4","BLAK","50.2",4,"9/19/2012",1,4,"TMDL",3.52,16,4.26,4.61,7.36,NA,NA,29,1.55,2,3.06,7.45,1.37,NA,NA,NA,NA
"50.2_BLAK_4_9/19/2012_5","BLAK","50.2",4,"9/19/2012",1,5,"TMDL",4.08,17,4.56,4.78,7.15,NA,NA,40,3.47,2,3.06,7.13,2.18,NA,NA,NA,NA
"50.2_BLAK_4_9/19/2012_6","BLAK","50.2",4,"9/19/2012",1,6,"TMDL",5.1,23,6.47,4.89,7.01,NA,NA,48,4.76,5,4.72,6.98,2.55,NA,NA,NA,NA
"50.2_CANW_12_8/28/1990_1","CANW","50.2",12,"8/28/1990",1,1,"RIBS",8.41,26,7.35,2.88,9.12,NA,NA,77,8.75,13,9,4.68,7.82,NA,NA,NA,NA
"50.2_CANW_12_8/7/2001_1","CANW","50.2",12,"8/7/2001",1,1,"RIBS_Int",8.17,27,7.78,4.15,7.85,NA,NA,75,8.56,15,10,5.33,6.67,NA,NA,NA,NA
"50.2_CANW_12_8/9/2006_1","CANW","50.2",12,"8/9/2006",1,1,"RAS",7.38,26,7.35,4.27,7.73,NA,NA,60,6.77,10,7.27,4.7,7.8,NA,NA,NA,NA
"50.4_DELA_14_8/6/2014_1","DELA","50.4",14,"8/6/2014",1,1,"RIBS_Scr",9.02,33,9.44,2.84,9.16,NA,NA,78,8.85,22,10,4.86,7.64,NA,NA,NA,NA
"50.4_DELA_14_9/1/2009_1","DELA","50.4",14,"9/1/2009",1,1,"RIBS_Scr",7.04,19,5.29,4.5,7.5,NA,NA,64,7.42,11,8,5.21,6.97,NA,NA,NA,NA
"50.4_DELA_14_9/23/2010_1","DELA","50.4",14,"9/23/2010",1,1,"RIBS_Int",8.94,37,10,4.25,7.75,NA,NA,84,9.42,17,10,4.96,7.54,NA,NA,NA,NA
"50.4_DELA_14_9/6/2005_1","DELA","50.4",14,"9/6/2005",1,1,"RIBS_Int",8.65,27,7.78,3.23,8.77,NA,NA,76,8.65,17,10,4.47,8.03,NA,NA,NA,NA
"50.8_HOOS_N_11_6/17/1985_1","HOOS_N","50.8",11,"6/17/1985",1,1,"RAS",6.96,24,6.76,4.74,7.2,NA,NA,62,7.1,10,7.27,5.42,6.45,NA,NA,NA,NA
"50.8_HOOS_N_11_7/22/1986_1","HOOS_N","50.8",11,"7/22/1986",1,1,"RAS",7.28,29,8.33,4.35,7.65,NA,NA,71,8.17,12,8.5,6.49,3.77,NA,NA,NA,NA
"50.8_NANG_6_7/25/1989_1","NANG","50.8",6,"7/25/1989",1,1,"RIBS",7.53,24,6.76,4.79,7.14,NA,NA,82,9.23,11,8,5.4,6.5,NA,NA,NA,NA
"50.9_STLW_9_7/3/1991_1","STLW","50.9",9,"7/3/1991",2,1,"RIBS",8.63,22,8,6.11,9.72,2.9607385845952,7.3,NA,NA,9,9.5,NA,NA,NA,NA,NA,NA
"50.9_STLW_9_8/7/1991_1","STLW","50.9",9,"8/7/1991",2,1,"RIBS",5.05,12,2.95,6.3,9.25,1.4399565525048,0,NA,NA,6,8,NA,NA,NA,NA,NA,NA
"50.9_STLW_9_9/12/1991_1","STLW","50.9",9,"9/12/1991",2,1,"RIBS",6.85,17,5.45,6.18,9.55,2.37684157493974,4.38,NA,NA,6,8,NA,NA,NA,NA,NA,NA
"51.1_TONA_1_8/4/2015_1","TONA","51.1",1,"8/4/2015",1,1,"RIBS_Scr",6.14,20,5.59,4.84,7.08,NA,NA,56,6.13,9,6.82,5.97,5.08,NA,NA,NA,NA
"51.2_ROND_13_7/1/2002_1","ROND","51.2",13,"7/1/2002",1,1,"RAS",8.17,26,7.35,3.95,8.05,NA,NA,55,5.97,14,9.5,2.73,10,NA,NA,NA,NA
"51.2_ROND_13_9/13/2012_1","ROND","51.2",13,"9/13/2012",1,1,"RIBS_Scr",7.62,26,7.35,3.2,8.8,NA,NA,52,5.48,16,10,5.42,6.45,NA,NA,NA,NA
"51.3_EDEL_14_8/31/1994_1","EDEL","51.3",14,"8/31/1994",1,1,"RIBS",8.15,26,7.35,3.79,8.21,NA,NA,67,7.79,14,9.5,4.59,7.91,NA,NA,NA,NA
"51.3_EDEL_14_9/28/2006_1","EDEL","51.3",14,"9/28/2006",1,1,"Special Study",7.72,23,6.47,3.69,8.31,NA,NA,56,6.13,18,10,4.83,7.67,NA,NA,NA,NA
"51.3_EDEL_14_9/28/2006_2","EDEL","51.3",14,"9/28/2006",1,2,"Special Study",7.6,23,6.47,4.04,7.96,NA,NA,58,6.45,18,10,5.16,7.1,NA,NA,NA,NA
"51.3_EDEL_14_9/28/2006_3","EDEL","51.3",14,"9/28/2006",1,3,"Special Study",7.76,20,5.59,3.55,8.45,NA,NA,60,6.77,16,10,4.49,8.01,NA,NA,NA,NA
"51.5_DILA_6_8/14/2012_1","DILA","51.5",6,"8/14/2012",1,1,"Special Study",5.92,19,5.29,4.77,7.16,NA,NA,57,6.29,11,8,6.86,2.85,NA,NA,NA,NA
"51.7_STLW_9_8/12/1992_1","STLW","51.7",9,"8/12/1992",2,1,"RIBS",5.62,15,4.32,6.42,8.95,2.63814358250266,5.69,NA,NA,2,3.5,NA,NA,NA,NA,NA,NA
"51.7_STLW_9_9/15/1992_1","STLW","51.7",9,"9/15/1992",2,1,"RIBS",3.13,9,0.71,6.96,7.6,2.04272761840103,2.71,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_6/26/1990_1","WCAN","51.8",3,"6/26/1990",2,1,"RIBS",5.85,22,8,8.31,4.22,2.83678476186324,6.68,NA,NA,3,4.5,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_7/14/2009_1","WCAN","51.8",3,"7/14/2009",2,1,"RIBS_Scr",7.18,19,6.36,6.93,7.68,3.2404613774234,8.7,NA,NA,4,6,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_7/16/2014_1","WCAN","51.8",3,"7/16/2014",2,1,"RIBS_Scr",7.44,20,6.82,7.2,7,2.8856391943251,6.93,NA,NA,8,9,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_7/18/1995_1","WCAN","51.8",3,"7/18/1995",2,1,"RIBS_Scr",8.73,25,9.5,6.82,7.95,3.29489636588367,8.97,NA,NA,7,8.5,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_7/31/1990_1","WCAN","51.8",3,"7/31/1990",2,1,"RIBS",5.92,28,10,7.92,5.2,0.764380979486309,0,NA,NA,7,8.5,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_7/7/1999_1","WCAN","51.8",3,"7/7/1999",2,1,"RIBS_Scr",6.92,21,7.27,7.69,5.77,2.82756034438338,6.64,NA,NA,6,8,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_7/7/2004_1","WCAN","51.8",3,"7/7/2004",2,1,"RIBS_Scr",7.54,20,6.82,6.64,8.4,3.28438817239846,8.92,NA,NA,4,6,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_8/11/1999_1","WCAN","51.8",3,"8/11/1999",2,1,"RIBS_Scr",6.86,21,7.27,7.22,6.95,2.94233952802397,7.21,NA,NA,4,6,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_8/17/2009_1","WCAN","51.8",3,"8/17/2009",2,1,"RIBS_Scr",7.63,22,8,6.94,7.65,3.27586801589843,8.88,NA,NA,4,6,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_8/20/2014_1","WCAN","51.8",3,"8/20/2014",2,1,"RIBS_Scr",6.75,22,8,7.44,6.4,2.61941350926959,5.6,NA,NA,5,7,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_8/22/1995_1","WCAN","51.8",3,"8/22/1995",2,1,"RIBS_Scr",5.67,13,3.41,5.98,10,2.15860028112996,3.29,NA,NA,4,6,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_9/14/2004_1","WCAN","51.8",3,"9/14/2004",2,1,"RIBS_Scr",6.36,12,2.95,6.44,8.9,2.61961940127585,5.6,NA,NA,6,8,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_9/16/1999_1","WCAN","51.8",3,"9/16/1999",2,1,"RIBS_Scr",4.36,10,1.43,7.39,6.53,2.49627531237714,4.98,NA,NA,3,4.5,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_9/22/2009_1","WCAN","51.8",3,"9/22/2009",2,1,"RIBS_Scr",8.81,24,9,6.31,9.23,3.78146379965579,10,NA,NA,5,7,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_9/23/2014_1","WCAN","51.8",3,"9/23/2014",2,1,"RIBS_Scr",5.31,17,5.45,7.64,5.9,2.27889869019713,3.89,NA,NA,4,6,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_9/26/1995_1","WCAN","51.8",3,"9/26/1995",2,1,"RIBS_Scr",7.71,21,7.27,6.1,9.75,3.0683904835813,7.84,NA,NA,4,6,NA,NA,NA,NA,NA,NA
"51.8_WCAN_3_9/5/1990_1","WCAN","51.8",3,"9/5/1990",2,1,"RIBS",8.08,20,6.82,6.51,8.73,3.45552807668649,9.78,NA,NA,5,7,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_7/14/2004_1","STLW","51.9",9,"7/14/2004",2,1,"RIBS_Scr",1.9,5,0,6.97,7.58,0.636524065105403,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_7/16/1997_1","STLW","51.9",9,"7/16/1997",2,1,"RIBS_Int",2.51,8,0,6.59,8.53,1.23037825347384,0,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_7/7/2009_1","STLW","51.9",9,"7/7/2009",2,1,"RIBS_Scr",2.19,9,0.71,6.78,8.05,1.32132050023234,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_7/8/2014_1","STLW","51.9",9,"7/8/2014",2,1,"RIBS_Int",2.87,7,0,6.81,7.98,0.941222319448882,0,NA,NA,2,3.5,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_8/10/2009_2","STLW","51.9",9,"8/10/2009",2,2,"RIBS_Scr",4.3,11,2.14,7.07,7.32,2.14643256370115,3.23,NA,NA,3,4.5,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_8/12/2014_1","STLW","51.9",9,"8/12/2014",2,1,"RIBS_Scr",2.5,9,0.71,6.89,7.78,0.907519216927678,0,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_8/17/2004_1","STLW","51.9",9,"8/17/2004",2,1,"RIBS_Scr",3.55,6,0,6.09,9.78,1.68524082506141,0.93,NA,NA,2,3.5,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_8/20/1997_1","STLW","51.9",9,"8/20/1997",2,1,"RIBS_Int",3.73,11,2.14,6.29,9.28,1.49936399648166,0,NA,NA,2,3.5,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_9/16/2009_1","STLW","51.9",9,"9/16/2009",2,1,"RIBS_Scr",3.96,13,3.41,6.88,7.8,1.72531143864144,1.13,NA,NA,2,3.5,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_9/17/2014_1","STLW","51.9",9,"9/17/2014",2,1,"RIBS_Scr",2.35,9,0.71,7.07,7.32,1.77576461910295,1.38,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_9/22/2004_1","STLW","51.9",9,"9/22/2004",2,1,"RIBS_Scr",1.96,7,0,6.87,7.82,0.919172963237609,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"51.9_STLW_9_9/24/1997_1","STLW","51.9",9,"9/24/1997",2,1,"RIBS_Int",2.29,8,0,6.93,7.68,0.523561009558719,0,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA
"51_UHUD_11_8/19/2011_1","UHUD","51",11,"8/19/2011",2,1,"RIBS_Scr",7.48,17,5.45,5.53,10,2.59520526593805,5.48,NA,NA,8,9,NA,NA,NA,NA,NA,NA
"51_UHUD_11_9/22/2011_1","UHUD","51",11,"9/22/2011",2,1,"RIBS_Scr",9.25,22,8,5.2,10,3.53559188752198,10,NA,NA,8,9,NA,NA,NA,NA,NA,NA
"51_UNVR_14_7/1/1987_1","UNVR","51",14,"7/1/1987",1,1,"Special Study",9.14,38,10,3.78,8.22,NA,NA,81,9.13,19,10,4.17,8.33,NA,NA,NA,NA
"51_UNVR_14_7/29/1999_1","UNVR","51",14,"7/29/1999",1,1,"RIBS_Scr",7.3,24,6.76,2.13,9.87,NA,NA,39,3.31,13,9,4.93,7.57,NA,NA,NA,NA
"51_UNVR_14_8/18/1999_1","UNVR","51",14,"8/18/1999",1,1,"RIBS_Scr",7.31,26,7.35,3.69,8.31,NA,NA,50,5.16,14,9.5,5.5,6.25,NA,NA,NA,NA
"51_UNVR_14_8/30/1994_1","UNVR","51",14,"8/30/1994",1,1,"RIBS",6.87,25,7.06,4.6,7.38,NA,NA,44,4.11,10,7.27,3.98,8.52,NA,NA,NA,NA
"51_UNVR_14_9/18/2003_1","UNVR","51",14,"9/18/2003",1,1,"RIBS_Scr",9.13,37,10,2.83,9.17,NA,NA,77,8.75,16,10,4.76,7.74,NA,NA,NA,NA
"51_UNVR_14_9/20/2000_1","UNVR","51",14,"9/20/2000",1,1,"RIBS_Int",8.57,21,5.88,3.03,8.97,NA,NA,69,7.98,16,10,2.85,10,NA,NA,NA,NA
"51_UNVR_14_9/28/2006_1","UNVR","51",14,"9/28/2006",1,1,"Special Study",7.7,21,5.88,3.71,8.29,NA,NA,68,7.88,14,9.5,5.21,6.97,NA,NA,NA,NA
"51_UNVR_14_9/28/2006_2","UNVR","51",14,"9/28/2006",1,2,"Special Study",7.47,19,5.29,3.9,8.1,NA,NA,62,7.1,13,9,4.64,7.86,NA,NA,NA,NA
"51_UNVR_14_9/28/2006_3","UNVR","51",14,"9/28/2006",1,3,"Special Study",7.28,17,4.56,3.61,8.39,NA,NA,60,6.77,12,8.5,4.34,8.16,NA,NA,NA,NA
"51_UNVR_14_9/9/2016_1","UNVR","51",14,"9/9/2016",1,1,"RMN",8.77,35,10,2.82,9.18,NA,NA,61,6.94,22,10,4.75,7.75,NA,NA,NA,NA
"51_UNVR_14_9/9/2016_2","UNVR","51",14,"9/9/2016",1,2,"RMN",7.93,25,7.06,3.73,8.27,NA,NA,60,6.77,14,9.5,4.46,8.04,NA,NA,NA,NA
"51_UNVR_14_9/9/2016_3","UNVR","51",14,"9/9/2016",1,3,"RMN",7.06,26,7.35,4,8,NA,NA,47,4.6,11,8,5.06,7.35,NA,NA,NA,NA
"51_UNVR_14_9/9/2016_4","UNVR","51",14,"9/9/2016",1,4,"RMN",7.89,29,8.33,3.03,8.97,NA,NA,50,5.16,16,10,5.2,7,NA,NA,NA,NA
