"SITE_ID","LOCATION","RIVMILE","STATION","DESCRIPT","DIRECT","LATITUDE","LONGITUDE","COUNTY","FIPS_CODE","BASIN","NAME","HUC_8","WQ_STANDARD","DEC_REGION","PWL_ID","WIN","HABITAT_TYPE","SITE_CONDITION","DRAINAGE","NED10_Elevation"
984,"TOGH",30.8,"11","off Loop Rd.","Cortlandville",42.58111,-76.13389,"Cortland",23,"6","Tioughnioga River",2050102,"B",7,"0602-0002","SR-44-14",NA,NA,NA,329.0680847
983,"TOGH",32.3,"9","at RR bridge","Cortlandville",42.59222,-76.15556,"Cortland",23,"6","Tioughnioga River",2050102,"B",7,"0602-0002","SR-44-14",NA,NA,NA,333.9619141
982,"TOGH",32.8,"08A","40 m above Port Watson Ave. bridge","Cortland",42.59861,-76.15861,"Cortland",23,"6","Tioughnioga River",2050102,"B",7,"0602-0002","SR-44-14",NA,NA,NA,329.072998
981,"TOGH_E",0.1,"8","at Rt. 12 and Rt. 81 overpasses; thru Yaman Park","Cortland",42.60639,-76.15833,"Cortland",23,"6","East Branch Tioughnioga River",2050102,"CT",7,"0602-0020","SR-44-14-59",NA,NA,NA,329.072998
1952,"TOGH_E",16.4,"08E","Crains Mills Rd","Truxton",42.71056,-75.99361,"Cortland",23,"6","East Branch Tioughnioga River",2050102,"CTS",7,"0602-0132","SR-44-14-59",NA,NA,NA,353.6821899
40969979,"TOGH_T8",1,"C","Downstream of King Street bridge","Barker",42.253707,-75.891658,"Broome",7,"6","Unnamed Tributary to Lower Tioughnioga River",2050102,"C",7,"0602-0067","SR-44-14-8-1",NA,NA,NA,424.7442627
980,"TOGH_W",0.5,"4","5 m below Rt. 13 bridge","Cortland",42.6075,-76.16722,"Cortland",23,"6","West Branch Tioughnioga River",2050102,"C",7,"0602-0060","SR-44-14-60",NA,NA,NA,329.8267212
977,"TOGH_W",2.1,"2","15 m below Miller St. bridge","Cortlandville",42.61945,-76.1825,"Cortland",23,"6","West Branch Tioughnioga River",2050102,"C",7,"0602-0060","SR-44-14-60",NA,NA,NA,335.2660217
976,"TOGH_W",4.3,"1","100 m below Rt. 11 bridge","Homer",42.64833,-76.17611,"Cortland",23,"6","West Branch Tioughnioga River",2050102,"CT",7,"0602-0060","SR-44-14-60",NA,NA,NA,339.8574829
2169,"TOMH",0.1,"1","30m above the confluence with Hoosic River, Rte. 67 bridge","Schaghticoke",42.9012,-73.6379,"Rensselaer",83,"11","Tomhannock Creek",2020003,"C",4,"1102-0020","H-264-4",NA,NA,NA,27.20895004
3286,"TOMH",12.2,"0","At bridge on John Snyder Road","Brunswick",42.801,-73.546,"Rensselaer",83,"11","Tomhannock Creek",2020003,"A",4,"1102-0021","H-264-4-P1095-5a",NA,NA,NA,148.9443665
42675058,"TOML",0.8,"1","Sonyea Rd/ SR 36 bridge


CAFO site with fence blocking access on all sides of stream","Groveland",42.66397,-77.80641,"Livingston",51,"4","Twomile Creek",4130002,"C",8,"0404-0021","Ont 117-66-8-3",NA,NA,NA,180.2525787
1000,"TONA",14,"10","100 m below Rt. 78 bridge","Pendleton",43.08657,-78.69817,"Erie",29,"1","Tonawanda Creek",4120104,"B",9,"0102-0006","ONT-158-12",NA,NA,NA,172.8880463
999,"TONA",19.4,"9","300 m below Rapids Rd. bridge","Lockport",43.095496,-78.638021,"Niagara",63,"1","Tonawanda Creek",4120104,"B",9,"0102-0006","ONT-158-12",NA,NA,NA,175.9550629
3325,"TONA",34.4,"08B","off Tonawanda Creek Rd","Newstead",43.08539,-78.53622,"Erie",29,"1","Tonawanda Creek",4120104,"B",9,"0102-0006","ONT-158-12",NA,NA,NA,180.6836853
42675060,"TONA",51.1,"51.1","Alleghany Road Bridge","Pembroke",43.02743,-78.397954,"Erie",29,"1","Tonawanda Creek",4120104,"B",9,"0102-0006","Ont 158-12 (portion 2)",NA,NA,NA,231.1674805
998,"TONA",56.8,"08A","150 m below Creek Rd. bridge","Pembroke",43.00514,-78.32511,"Genesee",37,"1","Tonawanda Creek",4120104,"B",8,"0102-0006","ONT-158-12",NA,NA,NA,256.0664063
997,"TONA",58.3,"8","200 m above Slusser Rd. bridge","Batavia",42.99781,-78.30955,"Genesee",37,"1","Tonawanda Creek",4120104,"B",8,"0102-0002","ONT-158-12",NA,NA,NA,258.7390137
996,"TONA",62.7,"04A","at abandoned bridge","Batavia",43.00282,-78.2514,"Genesee",37,"1","Tonawanda Creek",4120104,"C",8,"0102-0002","ONT-158-12",NA,NA,NA,266.1288452
995,"TONA",64.7,"03B","across from 4000 S. Main St.","Batavia",43.00333,-78.21555,"Genesee",37,"1","Tonawanda Creek",4120104,"C",8,"0102-0002","ONT-158-12",NA,NA,NA,268.1296082
994,"TONA",65.4,"03A","10 m above River St. bridge","Batavia",43.004,-78.20324,"Genesee",37,"1","Tonawanda Creek",4120104,"C",8,"0102-0002","ONT-158-12",NA,NA,NA,268.0039978
993,"TONA",65.8,"2","5 m below Lyon St. bridge","Batavia",43.00022,-78.19768,"Genesee",37,"1","Tonawanda Creek",4120104,"C",8,"0102-0002","ONT-158-12",NA,NA,NA,269.5805359
992,"TONA",66.2,"1","USGS gaging station, above storm sewer","Batavia",42.99847,-78.18946,"Genesee",37,"1","Tonawanda Creek",4120104,"C",8,"0102-0002","ONT-158-12",NA,NA,NA,268.0469971
1002,"TONA",70.5,"D","5 m below Dorman Rd. bridge","Batavia",42.96642,-78.1916,"Genesee",37,"1","Tonawanda Creek",4120104,"A",8,"0102-0003","ONT-158-12",NA,NA,NA,268.0600891
1001,"TONA",72.6,"C","60 m above old Cookson Rd. bridge site","Alexander",42.95228,-78.20544,"Genesee",37,"1","Tonawanda Creek",4120104,"A",8,"0102-0003","ONT-158-12",NA,NA,NA,269.4387207
1437,"TONA",83.3,"B","100 m above Stroh Rd bridge","Alexander",42.87653,-78.25829,"Genesee",37,"1","Tonawanda Creek",4120104,"A",8,"0102-0003","ONT-158-12",NA,NA,NA,281.7354431
1438,"TONA",92.9,"A","200 m above Eck Rd bridge","Bennington",42.79195,-78.31841,"Wyoming",121,"1","Tonawanda Creek",4120104,"A",9,"0102-0003","ONT-158-12",NA,NA,NA,320.041626
3316,"TONA",100.2,"0","70 m below bridge, @SR 98 bridge","Sheldon",42.71246,-78.33088,"Wyoming",121,"1","Tonawanda Creek",4120104,"A",9,"0102-0003","ONT-158-12",NA,NA,NA,392.120697
42674991,"TONA",103.5,"00A","70 m south off Humbert Rd","Java",42.6898,-78.363602,"Wyoming",121,"1","Tonawanda Creek",4120104,"A",9,"0102-0003","Ont 158-12 (portion 4)",NA,NA,NA,441.3616943
1440,"TONA_E",0.1,"E","Rte 98 bridge","Sheldon",42.71208,-78.33084,"Wyoming",121,"1","Tonawanda Creek - East Fork",4120104,"A",9,"0102-0042","ONT-158-12-77",NA,NA,NA,392.2786255
42674992,"TONA_T10",0.1,"CL-0.1","Kelkenberg Rd","Clarence",43.072778,-78.586294,"Erie",29,"1","Unnamed Tributary to Tonawanda Creek",4120104,"C",9,"0102-0028","Ont 158-12- 7 thru 31 (selected)",NA,NA,NA,174.8162384
42674993,"TONA_T39",0.4,"T-1","Genesee St","Alexander",42.871201,-78.265198,"Genesee",37,"1","Unnamed Tributary to Tonawanda Creek",4120104,"A",9,"0102-0003","Ont 158-12 (portion 4)",NA,NA,NA,289.2333679
1003,"TONE",0.4,"1","County Rte. 56, 100 m below Rte. 6","Southeast",41.39611,-73.61972,"Putnam",79,"13","Tonetta Brook",2030101,"A",3,"1302-0055","H- 31-P44-24 (portion 3)",NA,NA,NA,124.3978653
2032,"TOOK",0.1,"1","40m above River Rd Bridge","Norfolk",44.83472,-74.98083,"St. Lawrence",89,"9","Trout Brook",4150305,"C",6,"0903-0084","SL-1-9",NA,NA,NA,57.77936935
4036,"TORN",0.2,"1","Downstream of Torne Brook Rd","Ramapo",41.14162,-74.16201,"Rockland",87,"15","Torne Brook",2030103,"B",3,"1501-0012","NJ-12",NA,NA,NA,97.6292572
3252,"TOTA",0.6,"01B","several hundred ft below North Main St bridge just upstream of interstate 90 bridge","Lenox",43.09,-75.759,"Madison",53,"7","Canastota Creek",4140202,"C",7,"0703-0002","ONT-66-11-P26-33-5",NA,NA,NA,120.062439
1004,"TOTA",0.8,"1","100 m above N. Main St. Rd. bridge","Lenox",43.08861,-75.755,"Madison",53,"7","Canastota Creek",4140202,"C",7,"0703-0002","ONT-66-11-P26-33-5",NA,NA,NA,121.4718933
42675190,"TOTA",4.7,"4.7","Nelson Road bridge, downstream of silage leachate farm","Lincoln",43.042686,-75.762079,"Madison",53,"7","Canastota Creek",4140202,"AA(T)",7,"0703-0096","Ont  66-11-P26-33- 5",NA,NA,NA,211.5512085
42675191,"TOTA",8.2,"8.2","Nelson Road bridge, upstream of silage leachate farm","Lincoln",43.009316,-75.7822,"Madison",53,"7","Canastota Creek",4140202,"AA(T)",7,"0703-0096","Ont  66-11-P26-33- 5",NA,NA,NA,416.4693604
1136,"TOWN",1.4,"3","50 m below Clove Rd bridge","Stamford",42.36194,-74.6625,"Delaware",25,"14","Town Brook",2040101,"C(T)",4,"1404-0087","D-71-93",NA,NA,NA,516.4666748
3254,"TPAR",0.5,"1","At bridge on SR 34","Cato",43.163,-76.571,"Cayuga",11,"7","Unnamed Tributary to Parker Pond",4140201,"C",7,"0701-0037","ONT-66-12-35-1",NA,NA,NA,121.4717178
1953,"TRAC",0.5,"1","75m upstream of Owego Rd bridge","Vestal",42.06694,-76.10222,"Broome",7,"6","Tracey Creek",2050103,"C",7,"0603-0039","SR-26",NA,NA,NA,254.3984528
1369,"TRAM",0.6,"1","50 m above Bingham Hill Rd bridge","Salisbury",43.18833,-74.70834,"Herkimer",43,"12","Trammel Creek",2020004,"C",6,"1201-0177","H-240-144-22",NA,NA,NA,348.5110779
42675103,"TRAV",2.7,"2.7","200m upstream of Bradkin Rd","Shandaken",42.011792,-74.303649,"Ulster",111,"13","Traver Hollow Brook",2020006,"B(TS)",3,"1307-0007","H-171 (portion 4)","High gradient- hard bottom","Reference",3,332.8947144
42674461,"TRAY",2.9,"12","Cowan Rd","Canton",44.6105,-75.1175,"St. Lawrence",89,"9","Tracy Brook",4150304,"D",6,"0904-0020","SL- 2-22- 1",NA,NA,NA,112.6833725
1221,"TRBR",0.1,"1","100 m above Peakville Rd. bridge","Hancock",41.97944,-75.09695,"Delaware",25,"14","Trout Brook",2040102,"C(TS)",4,"1403-0053","D-70-20-4",NA,NA,NA,316.7001038
2646,"TRCY",0.3,"1","30 m above CR 80 bridge","Rathbone",42.13804,-77.32453,"Steuben",101,"5","Tracy Creek",2050104,"C",8,"0503-0006","PA-3-57-5-18",NA,NA,NA,305.5802917
1005,"TRED",0.5,"1","50m above Rte 357 bridge","Franklin",42.36222,-75.12417,"Delaware",25,"6","Treadwell Creek",2050101,"CTS",4,"0601-0058","SR-155-7",NA,NA,NA,380.9813843
3289,"TRLK",0.5,"1","At bridge on Route 67","Malta",42.946,-73.782,"Saratoga",91,"11","Unnamed Tributary to Round Lake",2020003,"CTS",5,"1101-0037","H-260-P1089-",NA,NA,NA,55.47544098
1006,"TRMP",3.1,"1","CR 1,Tremperskill Rd, below bridge","Andes",42.12556,-74.81194,"Delaware",25,"14","Tremper Kill",2040102,"A(TS)",4,"1403-0096","D-70-56",NA,NA,NA,397.72052
2198,"TROB",0.6,"1","CR 48 Bridge.  40m below bridge DEC Fishing Access","Albion",43.54694,-76.04417,"Oswego",75,"3","Trout Brook",4140102,"CT",7,"0303-0071","ONT-53-5",NA,NA,NA,157.9290009
42674839,"TROB",8.1,"0","Van Auken Rd","Boylston",43.623889,-75.997229,"Oswego",75,"3","Trout Brook",4140102,"C(T)",7,"0303-0071","Ont  53- 5",NA,NA,NA,301.5005798
3267,"TROD",1.6,"1","200 meters downstream of Chango Drive off of Lake Road","Malta",42.931,-73.813,"Saratoga",91,"11","Unnamed Tributary to Round Lake",2020003,"C",5,"1101-0037","H-260-P1089-1",NA,NA,NA,94.15907288
1901,"TROK",0.1,"1","Lord Howe St, under bridge @confl w/LaChute","Ticonderoga",43.84444,-73.43306,"Essex",31,"10","Trout Brook",2010008,"C(T)",5,"1006-0017","C-101",NA,NA,NA,58.51237488
2885,"TROS",0.5,"1","Rt 41, through farmer's alphalpha feild.","Cortlandville",42.5983,-76.0789,"Cortland",23,"6","Trout Brook",2050102,"C",7,"0602-0057","SR- 44-14-58",NA,NA,NA,360.0204163
986,"TROS",3.2,"2","Ridge Rd, under Rt. 81 overpass","Cortlandville",42.58666,-76.12737,"Cortland",23,"6","Trout Brook",2050102,"C",7,"0602-0056","SR-44-14-58",NA,NA,NA,329.5994873
1222,"TROT",0.2,"1","100 m above Rt. 30 bridge","Colchester",42.04167,-75.06805,"Delaware",25,"14","Trout Brook",2040102,"C(TS)",4,"1403-0091","D-70-26",NA,NA,NA,322.4142151
1007,"TROU",0.6,"2","50 m above Stebins Rd. bridge","Constable",44.98889,-74.29861,"Franklin",33,"9","Trout River",4150308,"CT",5,"0902-0066","SLC-25",NA,NA,NA,70.72148132
3007,"TROU",13.7,"1","CR 23 above bridge","Malone",44.87157,-74.2329,"Franklin",33,"9","Trout River",4150308,"CT",5,"0902-0067","SLC-25",NA,NA,NA,242.5119476
1664,"TRPS",9.5,"1","10m above Hopper Hill Rd bridge (one-lane)","Troupsburg",42.04261,-77.54943,"Steuben",101,"5","Troups Creek",2050104,"C",8,"0503-0038","PA-25",NA,NA,NA,480.4241028
3523,"TRPS_T4",4.1,"1","200 downstream of Olmstead Road Bridge","Troupsburg",42.0596,-77.509753,"Steuben",101,"5","Unnamed Tributary to Troups Creek",2050104,"C",8,"0503-0009","PA-25-4",NA,NA,NA,556.0420532
2033,"TRSL",1.3,"1","40m above bridge, Murray Rd @ guard rail","Brasher",44.83583,-74.7175,"St. Lawrence",89,"9","Trout Creek",4150306,"D",6,"0902-0100","SLC-32-6-3",NA,NA,NA,79.50470734
3261,"TRUM",2.8,"1","Cemetery St. bridge","Ulysses",42.5415,-76.6475,"Tompkins",109,"7","Trumansburg Creek",4140201,"C",7,"0705-0071","ONT-66-12-P296-102",NA,NA,NA,264.557312
1009,"TRUT",1.2,"2","50 m above Bullock Hill Rd bridge @ new gage","Tompkins",42.17389,-75.28,"Delaware",25,"14","Trout Creek",2040101,"A(TS)",4,"1404-0050","D-71-20",NA,NA,NA,361.1479492
1008,"TRUT",1.4,"1","East off CR 27","Tompkins",42.17694,-75.27889,"Delaware",25,"14","Trout Creek",2040101,"A(TS)",4,"1404-0050","D-71-20",NA,NA,NA,358.0343628
1010,"TUNG",1.3,"1","5 m below Limestone Run Rd. bridge(aka RiverRd Br)","Carrollton",42.02327,-78.63329,"Cattaraugus",9,"2","Tunungwant Creek",5010001,"C",9,"0201-0002","PA-53-36",NA,NA,NA,424.3007813
1011,"TUNG",7.1,"3","off South Carolton Rd.","Carrollton",42.07155,-78.64404,"Cattaraugus",9,"2","Tunungwant Creek",5010001,"C",9,"0201-0002","PA-53-36",NA,NA,NA,419.1930542
1015,"TURN",1.5,"5","5 m above Emeryville Rd. bridge","Fowler",44.28361,-75.38583,"St. Lawrence",89,"9","Turnpike Creek",4150302,"D",6,"0905-0100","SL-25-72-2",NA,NA,NA,176.4414063
1013,"TURN",3,"2","50 m below Rt. 58 bridge","Fowler",44.27472,-75.38028,"St. Lawrence",89,"9","Turnpike Creek",4150302,"CT",6,"0905-0100","SL-25-72-2",NA,NA,NA,187.0768585
1012,"TURN",5.1,"1","at Fullerville Rd. bridge","Fowler",44.25722,-75.36972,"St. Lawrence",89,"9","Turnpike Creek",4150302,"D",6,"0905-0100","SL-25-72-2",NA,NA,NA,218.6888885
1673,"TUSC",0.5,"5","@South St bridge","Addison",42.10327,-77.23372,"Steuben",101,"5","Tuscarora Creek",2050104,"C",8,"0503-0016","PA-3-57-5-8",NA,NA,NA,297.045929
1016,"TUSC",4.4,"4","200 m upstream of Co.Rt. 85 bridge","Tuscarora",42.06935,-77.27852,"Steuben",101,"5","Tuscarora Creek",2050104,"C",8,"0503-0016","PA-3-57-5-8",NA,NA,NA,321.7867432
1672,"TUSC",7.7,"2","40m above Rt 417 bridge, abv confl w/N branch","Woodhull",42.07911,-77.32816,"Steuben",101,"5","Tuscarora Creek",2050104,"C",8,"0503-0017","PA-3-57-5-8",NA,NA,NA,350.388092
1665,"TUSC",12.8,"1","at bend in road on Washington St-150m bel Main St","Woodhull",42.07932,-77.40748,"Steuben",101,"5","Tuscarora Creek",2050104,"C",8,"0503-0018","PA-3-57-5-8",NA,NA,NA,399.4870911
1671,"TUSC_N",0.3,"N2","75m above closed bridge on Holden Rd","Tuscarora",42.08222,-77.30917,"Steuben",101,"5","North Branch Tuscarora Creek",2050104,"C",8,"0503-0019","PA-3-57-5-8-11",NA,NA,NA,338.0392456
3517,"TUSC_N",8.4,"N1","At Woodhull Hedgesville Road Bridge","Woodhull",42.137149,-77.41234,"Steuben",101,"5","North Branch Tuscarora Creek",2050104,"C",8,"0503-0020","PA-3-57-5-8-11",NA,NA,NA,432.8300171
3518,"TUSC_S",0.2,"S1","At Woodhull East Woodhull Road Bridge","Woodhull",42.076372,-77.40697,"Steuben",101,"5","South Branch Tuscarora Creek",2050104,"C",8,"0503-0021","PA-3-57-5-8-21",NA,NA,NA,399.4421387
1017,"TUTL",2.1,"1","off Mowbray","Brookhaven",40.775,-73.03361,"Suffolk",103,"17","Tuthills Creek",2030202,"C(TS)",1,"1701-0098","(MW7.5)  AO-GSB-186",NA,NA,NA,7.236525059
42675192,"TWEI",3.3,"3.3","First road crossing east of the intersection of Dean School road and 28th creek road","Ellington",42.2009,-79.1497,"Chautauqua",13,"2","Twentyeighth Creek",5010002,"C",9,"0202-0047","Pa-63-30",NA,NA,NA,474.7802429
1433,"TWEN",0.4,"1","10 m above Rte 5 bridge",NA,42.26056,-79.77917,"Erie (PA)",NA,"1","Twentymile Creek",4120101,NA,9,NA,NA,NA,NA,NA,180.2673645
42674994,"TWEN",4,"4","540 m south off Carris Rd","Ripley",42.2295,-79.758102,"Chautauqua",13,"1","Twentymile Creek",4120101,"C(T)",9,"0105-0003","Ont 158..E-96",NA,NA,NA,238.4890289
2365,"TWEN",13.5,"0","@Rte 6 bridge","Ripley",42.17861,-79.66833,"Chautauqua",13,"1","Twentymile Creek",4120101,"CT",9,"0105-0003","E-96",NA,NA,NA,424.1886902
3177,"TWES",0.5,"1","SR 29A bridge","Caroga",43.1586,-74.4871,"Fulton",35,"12","Unnamed Tributary to Canada/West Lakes",2020004,"C",5,"1201-0166","H-240-144-13-P717-3",NA,NA,NA,475.1995239
2649,"TWIL",0.9,"1","Reeds Hill/Farr Rd; just past Withers Rd","Ohio",43.45067,-75.01492,"Herkimer",43,"8","Twin Lakes Stream",2050101,"CT",4,"0801-0237","SR-183",NA,NA,NA,493.6424561
2650,"TWIT",0.9,"1","Dirt road off of Big Moose Rd (43 51 03.6,      74 59 53.6)","Webb",43.85081,-74.9978,"Herkimer",43,"8","Twitchell Creek",4150101,"CT",6,"0801-0211","ONT-19-4-P493-32",NA,NA,NA,525.9350586
1821,"TWLF",1.3,"1","5m above Van Wagner Rd bridge","Lloyd",41.7175,-73.96722,"Ulster",111,"13","Twaaleskill Creek",2020008,"C",3,"1301-0199","H-116",NA,NA,NA,76.45039368
1625,"TWNS",0.2,"1","10 m above Main St bridge","Lake Luzerne",43.32083,-73.84111,"Warren",113,"11","Towns Creek",2020001,"C",5,"1104-0177","H-370",NA,NA,NA,177.6601257
2187,"TWNS",1.1,"1","at KK Tour Rd bridge","Lake Luzerne",43.32997,-73.83,"Warren",113,"11","Towns Brook",2020001,"C",5,"1104-0177","H-370",NA,NA,NA,191.1392822
42675193,"TWOA",2,"2","Road crossing off 2 Mile Road","Allegany",42.0395404,-78.4694195,"Cattaraugus",9,"2","Twomile Creek",5010001,"C",9,"0201-0046","Pa-53-44 thru 53 (selected)",NA,NA,NA,500.1183167
1900,"TWOB",1.3,"1","40m above Rte 3","St Armand",44.40855,-74.08427,"Essex",31,"10","Twobridge Creek",2010006,"C(T)",5,"1003-0070","C- 15-51",NA,NA,NA,467.3226013
42674442,"TWOB",3.6,"23","20m above CR 55","Franklin",44.4123,-74.1113,"Franklin",33,"10","Twobridge Brook",2010006,"C(T)",5,"1003-0070","C- 15-51",NA,NA,NA,470.4863281
1903,"TWOB",3.7,"1","20m above CR 55","Franklin",44.41222,-74.11166,"Essex",31,"10","Twobridge Creek",2010006,"C(T)",5,"1003-0070","C- 15-51",NA,NA,NA,472.5418091
1458,"TWOM",0.4,"1","5 m below Fletcher Rd bridge","Tonawanda",43.00486,-78.90574,"Erie",29,"1","Twomile Creek",4120104,"B",9,"0101-0005","ONT-158-13",NA,NA,NA,173.4311676
3930,"UBOG",0.1,"1","At Rte 312 bridge","Southeast",41.429195,-73.584752,"Putnam",79,"13","Unnamed Tributary to Bog Brook Reservoir",2030101,"C(T)",3,"1302-0126","H- 31-P44-24- 9-P86-",NA,NA,NA,129.7077637
1020,"UGNS",60.8,"12","30 m above Rt. 20A - Rt. 39 bridge","Geneseo",42.77677,-77.84116,"Livingston",51,"4","Genesee River - Upper",4130003,"C",8,"0402-0009","ONT-117",NA,NA,NA,163.9526215
42673716,"UGNS",85.8,"85.8","Access at Lee's Landing trail east of swimming pool parking lot in Letchworth SP","Genesee Falls",42.59118,-78.010632,"Wyoming",121,"4","Genesee River - Upper",4130002,"B",9,"0403-0006","Ont 117",NA,NA,NA,267.0960693
1182,"UGNS",109.7,"8","Co.Rte. 46, E.River Rd.; 200m above bridge","Caneadea",42.38384,-78.15115,"Allegany",3,"4","Genesee River - Upper",4130002,"C",9,"0403-0038","ONT-117",NA,NA,NA,370.2097778
2985,"UGNS",126.1,"6","Belmont below STP discharge","Amity",42.23175,-78.0434,"Allegany",3,"4","Genesee River - Upper",4130002,"C",9,"0403-0022","ONT-117",NA,NA,NA,411.5668335
1019,"UGNS",132,"5","50 m above Knight Creek Rd bridge","Scio",42.17073,-77.98469,"Allegany",3,"4","Genesee River - Upper",4130002,"CT",9,"0403-0022","ONT-117",NA,NA,NA,435.7842712
1163,"UGNS",134.7,"4","off Rte. 19","Scio",42.14547,-77.97713,"Allegany",3,"4","Genesee River - Upper",4130002,"CT",9,"0403-0022","ONT-117",NA,NA,NA,441.8942261
1162,"UGNS",137.8,"3","State St; 150m above bridge","Wellsville",42.11866,-77.94654,"Allegany",3,"4","Genesee River - Upper",4130002,"CT",9,"0403-0022","ONT-117",NA,NA,NA,448.4466553
1018,"UGNS",139.6,"2","Weidrick Rd. bridge","Wellsville",42.10059,-77.93893,"Allegany",3,"4","Genesee River - Upper",4130002,"AT",9,"0403-0001","ONT-117",NA,NA,NA,454.4298401
1178,"UGNS",146.5,"1","Graves Rd.; 200m below bridge; DEC fish access","Willing",42.02639,-77.90483,"Allegany",3,"4","Genesee River - Upper",4130002,"CT",9,"0403-0001","ONT-117",NA,NA,NA,478.0177917
1025,"UHUD",2.7,"11","green buoy 15","Waterford",42.7882,-73.6753,"Saratoga",91,"11","Upper Hudson River",2020003,"A",5,"1101-0002","H",NA,NA,NA,2.790971994
3413,"UHUD",14.7,"9","Launch from Admiral's Marina, Buoy 81","Stillwater",42.93916,-73.64192,"Saratoga",91,"11","Upper Hudson River",2020003,"B",5,"1101-0043","H",NA,NA,NA,24.79700089
1024,"UHUD",27.5,"7","buoy 147","Saratoga",43.09806,-73.57389,"Saratoga",91,"11","Upper Hudson River",2020003,"B",5,"1101-0043","H",NA,NA,NA,25.45400047
2739,"UHUD",32.1,"6","Buoy 189","Fort Edward",43.16249,-73.58257,"Saratoga",91,"11","Upper Hudson River",2020003,"C",5,"1101-0044","H",NA,NA,NA,35.3470993
3412,"UHUD",39.5,"04B","Rogers Island; Red buoy #228","Fort Edward",43.26261,-73.58411,"Washington",115,"11","Upper Hudson River",2020003,"C",5,"1101-0044","H",NA,NA,NA,36.41043091
1023,"UHUD",39.8,"04A","400 m below railroad bridge","Moreau",43.26444,-73.59111,"Washington",115,"11","Upper Hudson River",2020003,"C",5,"1101-0044","H",NA,NA,NA,37.39863968
2738,"UHUD",42.5,"4","above Bakers Falls","Kingsbury",43.29655,-73.59049,"Saratoga",91,"11","Upper Hudson River",2020003,"C",5,"1101-0044","H",NA,NA,NA,62.58000183
2936,"UHUD",43.1,"03A","Above River St. bridge, CR27.","Kingsbury",43.30418,-73.59108,"Washington",115,"11","Upper Hudson River",2020003,"C",5,"1101-0044","H",NA,NA,NA,62.76286316
3135,"UHUD",51,"3","400 meters downstream of Interstate 87 bridge, Big Bay Road Penninsula","Queensbury",43.2638,-73.6729,"Warren",113,"11","Upper Hudson River",2020003,"B",5,"1101-0005","H",NA,NA,NA,87.74277496
1021,"UHUD",64,"1","40m from port shore;bet. power lines and spillway","Corinth",43.24861,-73.8325,"Warren",113,"11","Upper Hudson River",2020003,"B",5,"1101-0047","H",NA,NA,NA,167.1869965
1022,"UHUD",98.3,"01A","50 m below Rte 8 bridge","Johnsburg",43.66167,-73.89861,"Warren",113,"11","Upper Hudson River",2020001,"C",5,"1101-0047","H",NA,NA,NA,262.10672
1850,"UHUD",267.8,"0","Rte. 28N bridge","Chester",43.70083,-73.9825,"Warren",113,"11","Upper Hudson River",2020001,"CT",5,"1104-0054","H",NA,NA,NA,302.600708
1617,"UHUD",273,"A","Rte 28; 30m above 13th Brook","Minerva",43.74528,-74.05833,"Warren",113,"11","Upper Hudson River",2020001,"CT",5,"1104-0054","H",NA,NA,NA,320.5116882
1770,"UHUD",284.9,"Y","100m below Emergency Run rock @confl w/Indian R","Indian Lake",43.82417,-74.19028,"Essex",31,"11","Upper Hudson River",2020001,"CT",5,"1104-0054","H",NA,NA,NA,426.5099182
1769,"UHUD",286,"X","At Gooley Club house, just before bend","Minerva",43.82667,-74.19889,"Hamilton",41,"11","Upper Hudson River",2020001,"CT",5,"1104-0054","H",NA,NA,NA,432.4100037
3302,"UHUD_T281",0.2,"1","At bridge on Route 113","Easton",42.986,-73.605,"Washington",115,"11","Unnamed Tributary to Hudson River",2020003,"C",5,"1101-0064","H-282",NA,NA,NA,28.72001648
1134,"UNVR",51,"N12","at Hunter Rd. bridge","Neversink",41.89305,-74.58667,"Sullivan",105,"14","Upper Neversink River",2040104,"B(T)",3,"1402-0022","D- 1 (portion 5)",NA,NA,NA,469.4095764
